"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode"
"18171",415000,1,1,1230,3774,1,4,6,830,400,1924,98103
"18172",339000,3,1.75,1150,13278,1,5,7,1150,0,1966,98053
"18173",158000,3,1,1140,10477,1,3,6,1140,0,1942,98168
"18174",535000,3,1,1660,5100,1,3,7,1260,400,1957,98136
"18175",818900,3,1,1080,4120,1,3,7,980,100,1919,98115
"18176",550000,4,2,1720,4000,1,3,7,1420,300,1950,98105
"18177",240000,2,1,590,8717,1,3,6,590,0,1953,98133
"18178",590000,3,3.25,1290,1230,2,3,9,1090,200,2008,98119
"18179",369300,3,1.5,1480,21320,1,4,7,1480,0,1967,98027
"18180",510000,4,2.5,2600,118666,1,3,7,1400,1200,1981,98027
"18181",542500,3,2.5,2040,10086,2,3,8,2040,0,1987,98052
"18182",262500,3,1,970,7854,1,4,7,970,0,1980,98056
"18183",9e+05,6,3,2620,4350,1,3,7,1760,860,1957,98117
"18184",1100000,4,3.5,4560,41636,2,3,9,4170,390,1995,98006
"18185",368000,3,1.75,1750,14400,1,4,7,1750,0,1951,98166
"18186",825000,4,3.5,3620,6499,2.5,3,9,3620,0,2003,98177
"18187",343500,3,2,1660,7509,1,3,7,1660,0,2002,98059
"18188",273500,4,1,1360,6000,1,4,6,1020,340,1944,98168
"18189",1e+06,3,2.5,2044,5610,2,4,9,2044,0,1996,98033
"18190",770000,5,3,2370,6000,1.5,3,8,1340,1030,1926,98107
"18191",4e+05,3,2,1170,3868,1.5,4,7,1170,0,1925,98118
"18192",225000,3,1,1660,7210,1,3,7,1100,560,1963,98001
"18193",345000,4,1,2020,18150,1,4,7,2020,0,1955,98028
"18194",450000,3,2.5,2530,8116,2,3,8,2530,0,2001,98011
"18195",334850,2,1,870,5635,1,3,7,870,0,1948,98116
"18196",605000,5,3,3670,9600,1,3,8,1980,1690,1955,98108
"18197",760000,5,3.5,3180,14000,2,5,10,3180,0,1997,98006
"18198",390000,2,1.5,1870,12960,1.5,4,6,1350,520,1926,98118
"18199",488000,3,2.5,1940,5660,2,3,8,1940,0,2001,98072
"18200",3300000,3,3.25,4220,41300,1,4,11,2460,1760,1958,98008
"18201",1060000,5,4.5,4820,13165,2,4,11,3950,870,1990,98077
"18202",608000,3,2,2400,217800,2,3,8,1590,810,1975,98038
"18203",1390000,3,2.25,2930,6000,2,3,11,1920,1010,2000,98112
"18204",299950,2,1,800,3000,1,3,6,800,0,1904,98118
"18205",818000,3,3.25,2200,4800,2,3,7,1910,290,1943,98103
"18206",355000,3,2.5,2400,9701,1,3,9,2400,0,1990,98023
"18207",1860000,5,3.25,5570,9600,2,5,9,3860,1710,1952,98105
"18208",660000,3,3.25,1980,2850,3,3,7,1980,0,1987,98103
"18209",2370000,3,2.25,3530,17450,1,3,9,1840,1690,1930,98040
"18210",1210000,4,2.5,3430,35120,2,3,10,3430,0,1984,98033
"18211",255950,3,2.5,1720,3676,2,3,7,1720,0,1992,98031
"18212",475000,3,1.5,1930,11092,1,3,7,1500,430,1983,98074
"18213",362950,4,1.75,2140,159865,1,4,7,1140,1000,1960,98031
"18214",452000,3,1.75,1110,9012,1,4,7,1110,0,1966,98052
"18215",315000,3,1.75,1970,8200,1,3,7,1270,700,1964,98168
"18216",330950,3,2.5,1630,2844,2,3,7,1630,0,2003,98118
"18217",535000,5,2.25,2520,49222,2,4,8,2520,0,1978,98027
"18218",479000,4,2.25,2270,9464,1.5,4,7,1520,750,1940,98146
"18219",340000,3,2.5,1212,1174,3,3,7,1212,0,2004,98125
"18220",312000,4,2,1890,8362,1,3,7,1890,0,1966,98188
"18221",305000,3,2.25,1370,6600,2,4,7,1370,0,1993,98038
"18222",270000,3,2.5,1770,7336,2,3,7,1770,0,1996,98030
"18223",529999,3,2.5,1710,1664,2,5,8,1300,410,2003,98199
"18224",587100,2,1,1190,6967,1,3,7,1190,0,1946,98040
"18225",459800,3,2,1690,16061,1,3,7,1690,0,1984,98074
"18226",451000,4,1.75,1680,7800,1,3,7,1330,350,1966,98008
"18227",2480000,3,3.25,4340,4947,2,3,11,3060,1280,1993,98107
"18228",525000,3,2.25,2040,435600,2,4,7,2040,0,1983,98022
"18229",250000,2,1,1110,26051,1,3,6,1110,0,1951,98168
"18230",475000,5,2,2040,6180,2,4,7,2040,0,1908,98118
"18231",235000,4,1.5,1920,11595,1,4,7,1920,0,1962,98002
"18232",230000,3,1.5,1330,9548,1,5,7,1330,0,1967,98042
"18233",581000,4,1,1630,2566,1.5,3,7,1630,0,1921,98122
"18234",415000,3,1,1520,9030,1,3,7,1520,0,1956,98007
"18235",522500,3,1,1520,9030,1,3,7,1520,0,1956,98007
"18236",383000,3,1.5,1340,7725,1,4,8,1340,0,1967,98056
"18237",315000,3,1.75,2500,8289,1,4,7,1250,1250,1958,98056
"18238",591000,3,2,1460,3600,2,3,7,1460,0,1902,98122
"18239",750000,4,2.25,3140,12150,2,3,9,3140,0,1979,98074
"18240",430000,3,1.75,2150,4333,1,3,7,1200,950,1956,98136
"18241",712000,4,2.5,3140,32336,1.5,3,10,3140,0,1995,98072
"18242",510000,3,2.5,2310,53578,1,4,8,1340,970,1981,98072
"18243",480000,2,1,710,4800,1,2,6,710,0,1950,98112
"18244",538000,3,1,1460,7200,1,3,7,1260,200,1906,98103
"18245",464000,2,2.75,730,5000,1,3,7,730,0,1929,98126
"18246",476000,3,2.5,1440,3840,2,3,7,1440,0,2001,98053
"18247",349500,3,2,1130,16875,1,4,7,1130,0,1947,98155
"18248",270000,3,2.25,1810,8262,2,4,8,1810,0,1981,98023
"18249",740000,3,2.5,2710,18480,2,3,10,2000,710,1978,98034
"18250",395000,4,2.5,2740,8336,2,4,9,2740,0,1990,98031
"18251",498000,3,2.5,1690,4088,2,3,7,1690,0,2004,98053
"18252",339900,3,2.5,1470,4675,2,3,7,1470,0,1999,98065
"18253",539000,3,2.5,2830,9972,2,3,9,2830,0,2006,98019
"18254",4e+05,3,1,1410,9704,1,3,8,1140,270,1983,98074
"18255",225000,3,2.5,2170,11745,1,4,7,1410,760,1967,98058
"18256",330000,3,2.25,1340,4080,1.5,3,6,1170,170,1907,98144
"18257",1390000,3,3,2480,5500,2,3,10,1730,750,1950,98199
"18258",490000,3,2.75,1990,31200,1,3,8,1990,0,1986,98029
"18259",260000,4,2.75,2240,7200,1,3,7,1140,1100,1967,98001
"18260",469900,4,2.5,2990,8913,2,4,9,2990,0,1991,98058
"18261",493000,6,1.75,2120,3801,1.5,4,7,1220,900,1925,98115
"18262",740000,4,2.25,2920,46355,2,4,9,2920,0,1998,98024
"18263",148900,4,1.75,1700,6000,1,3,7,1700,0,1967,98002
"18264",475000,2,2.5,1620,14467,2,3,7,1620,0,1981,98074
"18265",415000,2,1,760,4000,1,3,7,760,0,1944,98117
"18266",229500,3,1,1230,6000,1,4,7,1230,0,1967,98002
"18267",1360000,5,3.75,4960,13990,2,3,11,3760,1200,2001,98006
"18268",385000,4,2.5,2030,11375,1,3,7,1330,700,1969,98028
"18269",230000,3,2.25,1830,11331,1,3,7,1250,580,1965,98001
"18270",425000,2,1,970,2700,1,4,7,770,200,1926,98115
"18271",189900,2,1,1000,4179,1,5,5,1000,0,1914,98002
"18272",238000,2,1,750,6480,1,3,6,750,0,1943,98106
"18273",968060,4,2.5,2620,16200,1,4,7,1570,1050,1950,98033
"18274",921000,4,1.5,2220,9496,1,4,7,1490,730,1954,98004
"18275",380000,5,1.75,3000,6000,1,5,7,1500,1500,1958,98178
"18276",285000,1,1,1060,54846,1,3,5,1060,0,1935,98070
"18277",449000,4,2.5,1980,5400,2,3,8,1980,0,1998,98056
"18278",625000,4,1,1600,5500,1.5,4,7,1600,0,1946,98117
"18279",318989,4,2.25,2000,9000,1,4,8,2000,0,1978,98023
"18280",445000,3,1.5,1310,1266,2,3,8,1120,190,2002,98116
"18281",750000,3,1,1120,8549,1,3,7,1120,0,1952,98004
"18282",959000,3,2.5,3320,11875,1,5,10,3320,0,1979,98034
"18283",330000,3,2.5,2370,9102,2,3,9,2370,0,1990,98023
"18284",425000,2,1.5,830,1241,2,3,7,830,0,2005,98119
"18285",280000,3,1,940,7913,1,3,6,940,0,1948,98155
"18286",476500,4,2.5,2250,50155,2,3,8,2250,0,1998,98045
"18287",556000,3,2.25,2020,3600,2,3,8,2020,0,1998,98033
"18288",1860000,4,5.25,5240,320917,2,3,10,5240,0,2006,98024
"18289",637000,4,3.5,4083,68377,2,3,10,4083,0,2005,98001
"18290",405000,3,2,1450,6081,1,4,7,1450,0,1969,98155
"18291",397000,5,1,1170,6757,1,4,6,800,370,1944,98125
"18292",895990,4,2.75,3555,6565,2,3,9,3555,0,2014,98053
"18293",259000,3,2,1610,14046,2,3,7,1610,0,1933,98028
"18294",420000,2,1,960,112384,1,3,7,960,0,1955,98028
"18295",518000,3,2.5,1680,2096,2,3,8,1380,300,2008,98117
"18296",425000,3,1.75,1380,8182,1,5,7,1380,0,1942,98133
"18297",182500,2,1,1040,13920,1,3,6,1040,0,1973,98198
"18298",549900,3,1.5,1380,3031,1.5,4,7,1380,0,1929,98117
"18299",445000,3,1.75,1850,16863,1,4,7,1280,570,1980,98034
"18300",452000,2,1.75,1740,5400,1,4,7,990,750,1946,98115
"18301",715000,5,1.75,1920,6500,1,3,7,1260,660,1951,98112
"18302",559000,3,2.5,2010,5200,2,3,8,2010,0,1989,98034
"18303",3300000,5,6.25,8020,21738,2,3,11,8020,0,2001,98006
"18304",250000,4,1.75,1860,7350,1,4,7,1090,770,1977,98031
"18305",1230000,5,4,4390,6656,2,3,9,2930,1460,2008,98199
"18306",276500,4,2.25,2380,128937,1,4,7,2380,0,1960,98038
"18307",440000,4,2.5,2880,7386,2,4,9,2880,0,1987,98058
"18308",543200,6,2.25,2820,15600,1.5,5,7,1970,850,1940,98166
"18309",250000,1,1,750,4000,1,3,6,750,0,1918,98136
"18310",625000,4,2.5,1750,9000,1,3,8,1410,340,1977,98052
"18311",530100,3,1,1540,3399,1.5,3,7,1200,340,1926,98117
"18312",549900,2,1.75,1140,936,2,3,8,940,200,2014,98105
"18313",430000,4,1.5,1560,6534,1,4,7,1560,0,1962,98007
"18314",835000,3,2.5,2960,6856,2,3,10,2960,0,2009,98074
"18315",409500,4,2.75,2140,13000,1,3,7,1320,820,1968,98028
"18316",329000,4,2.5,1600,6765,1,3,7,830,770,1947,98106
"18317",940000,4,2.75,2080,4000,1.5,3,8,2080,0,1912,98107
"18318",539950,3,2,1560,3200,1.5,3,7,1560,0,1910,98109
"18319",579950,4,2.5,2880,213444,1,5,8,2140,740,1984,98092
"18320",881000,5,3,2510,4125,1.5,5,8,1590,920,1925,98144
"18321",362500,3,1,960,5424,1.5,3,6,960,0,1916,98115
"18322",243950,2,1,1120,35500,1,5,6,1120,0,1961,98022
"18323",658000,4,2.75,3310,6166,2,3,9,3310,0,2008,98065
"18324",218250,3,1.5,1080,9774,1,3,7,1080,0,1968,98023
"18325",655000,4,2.5,2860,12394,2,3,10,2860,0,1999,98075
"18326",255000,3,2,1490,7599,1,3,7,1490,0,1990,98042
"18327",215000,3,1,1210,7175,1,3,7,1210,0,1918,98106
"18328",1270000,3,1.75,2240,5657,1.5,4,8,1910,330,1941,98105
"18329",2920000,4,4.75,4575,24085,2.5,5,10,3905,670,1926,98112
"18330",424305,3,2.5,1600,5960,2,5,8,1600,0,1910,98168
"18331",494000,4,1.75,2090,4300,1.5,4,7,1250,840,1925,98136
"18332",560000,4,2.5,2260,3713,2,3,9,2260,0,2003,98034
"18333",130000,3,1,1200,7000,2,1,7,1200,0,1908,98116
"18334",468000,4,2.5,2480,176418,1.5,5,8,2480,0,1927,98022
"18335",480000,5,3,2240,15435,1,5,7,1390,850,1952,98155
"18336",475000,3,1.75,1550,4054,1.5,4,7,1550,0,1926,98115
"18337",285000,4,1.75,2130,8151,1,4,7,1330,800,1967,98031
"18338",765000,5,3,2870,5700,1,3,7,1950,920,1964,98103
"18339",208000,2,1,1160,5750,1,4,6,1160,0,1924,98065
"18340",372000,3,2.5,2430,5000,2,3,8,2430,0,2001,98042
"18341",470000,2,1,900,5512,1,3,7,900,0,1947,98115
"18342",451000,5,2.75,2830,8925,1.5,3,7,2830,0,1967,98034
"18343",442200,4,1.75,1620,8132,1,3,8,1620,0,1974,98052
"18344",330000,4,2.5,2510,8580,2,4,8,2510,0,1991,98023
"18345",335000,3,1.75,1790,5120,1,4,6,940,850,1949,98106
"18346",280000,3,2,1640,13249,1,3,7,1640,0,1995,98032
"18347",625000,3,1.75,2240,6050,1,4,8,1250,990,1950,98116
"18348",345000,3,2.5,1870,3584,2,3,8,1870,0,2003,98058
"18349",255950,4,1,1500,11050,1,5,7,1500,0,1964,98058
"18350",570000,4,1,1490,6000,1.5,3,7,1490,0,1918,98136
"18351",685000,3,1.5,2230,8558,2,3,8,2230,0,1960,98040
"18352",273148,3,1.75,1710,7210,1,4,7,1240,470,1974,98031
"18353",246500,3,2.5,1620,7686,2,3,7,1620,0,1989,98038
"18354",349950,5,2.5,2250,7176,1,3,7,1310,940,1983,98055
"18355",545000,4,2,1700,2350,1,3,6,850,850,1926,98117
"18356",403000,3,2.5,1502,1400,3,3,7,1502,0,2005,98115
"18357",299950,4,2.5,1900,4054,2,3,7,1900,0,2003,98042
"18358",792000,3,2.5,3320,12840,1,3,10,2600,720,1990,98075
"18359",418000,5,2.5,1980,10205,1,4,7,1080,900,1929,98115
"18360",332500,4,1,1670,8102,1.5,3,6,1670,0,1944,98166
"18361",337000,3,2.5,2235,43560,1,5,7,990,1245,1975,98010
"18362",212000,2,1,1070,7386,1,3,6,1070,0,1949,98108
"18363",542000,2,2.25,1800,2819,2,4,9,1800,0,1979,98008
"18364",622500,4,2.5,2980,8107,2,3,9,2980,0,2000,98065
"18365",260000,3,1.75,1670,8511,1,3,7,1340,330,1985,98001
"18366",525000,3,1.75,2620,38350,1,4,8,1320,1300,1977,98027
"18367",975000,5,3.5,5470,35071,2,3,11,4590,880,1976,98005
"18368",1140000,4,1.75,3080,6500,1,4,9,1700,1380,1941,98199
"18369",5e+05,3,1,940,10360,1,4,7,940,0,1964,98033
"18370",554000,5,2.25,1870,11411,1,4,8,1170,700,1961,98155
"18371",343000,4,2.5,2070,4500,2,3,7,2070,0,2004,98038
"18372",515000,2,1.75,950,15219,1,3,8,950,0,2009,98028
"18373",492000,2,1,1290,6272,1,4,6,890,400,1922,98115
"18374",655000,4,3,2570,8022,1,4,8,1370,1200,1984,98052
"18375",290000,3,2.5,1600,6848,2,3,7,1600,0,2000,98001
"18376",952500,4,1.5,2550,5055,2,4,10,2550,0,1910,98112
"18377",235000,2,1,1010,7500,1,3,7,1010,0,1941,98108
"18378",323000,3,1.5,1720,7110,1,3,8,1720,0,1955,98106
"18379",1050000,3,2.5,2200,1970,2,3,9,1610,590,2008,98102
"18380",265000,0,0.75,384,213444,1,3,4,384,0,2003,98070
"18381",2e+05,2,1,1400,9600,1.5,4,6,1400,0,1941,98022
"18382",419995,3,2.25,1830,7500,1,4,7,1330,500,1968,98155
"18383",1500000,3,3,3110,9015,1,4,10,1590,1520,1980,98033
"18384",455000,3,2.5,1600,7829,2,3,7,1600,0,1987,98034
"18385",660000,3,3.5,3600,37982,2,4,8,3600,0,1996,98014
"18386",319000,3,1,1390,12823,1,4,7,1390,0,1968,98077
"18387",390000,3,1.75,2092,250905,1,3,7,2092,0,1981,98022
"18388",718500,3,1.5,1200,6240,1,3,8,1030,170,1952,98112
"18389",474000,2,1,1090,3160,1,3,7,840,250,1926,98109
"18390",615750,4,2,2140,6360,2,3,7,1840,300,1945,98115
"18391",551000,3,2.5,2010,17362,2,3,8,2010,0,1994,98033
"18392",230000,3,2.25,1500,7210,1,3,7,1150,350,1984,98023
"18393",790000,4,2.5,3500,9198,2,3,9,3500,0,2004,98053
"18394",1230000,3,2.5,2660,1967,3,3,9,1870,790,2007,98119
"18395",325000,3,2.25,1440,6443,2,3,7,1440,0,1995,98019
"18396",705000,4,2.75,2780,6207,2,3,8,2780,0,2001,98053
"18397",259000,4,1.75,1580,8856,2,3,7,1580,0,1979,98045
"18398",306000,3,1.5,1250,8700,1,4,7,1250,0,1959,98168
"18399",315000,3,1,970,6828,1,3,6,970,0,1928,98106
"18400",392500,3,1,1100,7650,1,3,7,1100,0,1952,98133
"18401",1070000,4,2.25,3240,12930,2,4,9,2730,510,1968,98040
"18402",350500,2,2.5,1290,1445,3,3,8,1290,0,1999,98117
"18403",825000,4,3.5,3810,9792,2,3,9,3810,0,1938,98146
"18404",235000,4,1,1500,6360,1.5,3,6,1500,0,1944,98178
"18405",650000,3,2,2660,257875,1,4,8,1530,1130,1976,98024
"18406",675000,4,3,2400,3340,1,4,7,1200,1200,1964,98107
"18407",265000,4,1,1860,8505,1,4,7,1860,0,1955,98055
"18408",822500,2,1,1450,7098,1,3,7,1450,0,1924,98109
"18409",705000,3,2.75,2260,4000,2,4,8,1540,720,1956,98109
"18410",2630000,6,4.75,5540,7200,2.5,4,11,3950,1590,1909,98119
"18411",685000,2,1.5,1300,1676,1,3,7,1300,0,1943,98122
"18412",630000,4,2,1610,5000,2,5,7,1610,0,1946,98117
"18413",1250000,4,3.25,3820,24166,2,4,11,3310,510,1990,98040
"18414",359000,4,2.5,1820,11325,1,3,8,1390,430,1976,98166
"18415",784500,4,5,5820,13906,2,3,11,3750,2070,1993,98042
"18416",850000,3,2,2470,8800,2,3,9,2470,0,1961,98040
"18417",410000,3,2.5,3040,6054,2,3,9,3040,0,2005,98042
"18418",252000,4,1.75,1120,8250,1,4,7,1120,0,1966,98058
"18419",618000,5,1.75,1880,18295,1,4,7,1880,0,1955,98005
"18420",265000,3,1,1070,4800,1,3,6,970,100,1947,98126
"18421",465000,3,2,1560,8509,1,3,8,790,770,1969,98034
"18422",240000,2,1,870,6552,1,3,6,870,0,1947,98133
"18423",217000,3,1,1000,12000,1,3,7,1000,0,1959,98023
"18424",415000,4,2.25,2520,4200,1.5,4,7,1510,1010,1909,98144
"18425",274000,2,2,1700,7992,1,4,7,950,750,1980,98023
"18426",420000,5,3,2150,6117,1,3,7,1370,780,2003,98106
"18427",1060000,4,2.75,1590,6000,1.5,4,8,1590,0,1925,98112
"18428",1420000,4,5.25,4670,43950,2,3,12,4670,0,1989,98006
"18429",618500,3,2,1800,5000,1,4,7,1080,720,1942,98115
"18430",295000,3,1.5,1670,10800,1,4,8,1670,0,1956,98022
"18431",4e+05,3,2,1010,12252,1,3,8,1010,0,1980,98074
"18432",595000,3,2.5,2550,6677,2,3,8,2550,0,2002,98028
"18433",1730000,4,3,3700,20570,1,4,10,1850,1850,1976,98004
"18434",261000,3,1.75,1350,7686,1,3,7,1350,0,1987,98038
"18435",780000,5,2.5,1660,4000,1.5,5,8,1660,0,1929,98109
"18436",589000,3,1.5,1390,5040,1,3,7,1090,300,1947,98105
"18437",230000,3,1.75,1720,9125,1,4,7,1140,580,1981,98092
"18438",690000,4,3.5,2980,2147,2.5,3,10,2490,490,2006,98029
"18439",524000,4,2.25,2190,15491,2,3,8,2190,0,1981,98074
"18440",380000,2,2.5,1230,987,2,3,7,1060,170,2011,98144
"18441",357500,3,1,1000,4080,1,4,7,740,260,1945,98126
"18442",330000,3,2,2500,10697,1,3,8,2500,0,1994,98022
"18443",635000,5,1.75,2240,4750,1,4,7,1120,1120,1920,98115
"18444",934000,9,3,2820,4480,2,3,7,1880,940,1918,98105
"18445",358500,2,1.75,1400,865,2,3,8,1110,290,2005,98029
"18446",401000,3,1.5,1470,6867,1,3,8,1470,0,1955,98155
"18447",270000,3,2,1820,7750,1,3,8,1820,0,1992,98023
"18448",705000,4,2,2060,6000,1,4,8,1370,690,1954,98136
"18449",325000,3,2,1670,17071,1,3,7,1100,570,1988,98014
"18450",384950,3,1,1540,7740,1,4,7,1540,0,1909,98126
"18451",310000,3,1,1210,9730,1,4,7,1210,0,1953,98133
"18452",829950,4,2.5,3430,42775,2,3,10,3430,0,1992,98077
"18453",353000,3,2.5,2550,6021,2,3,7,2550,0,2002,98030
"18454",170500,2,1,1060,7700,1,3,7,820,240,1981,98055
"18455",885250,4,2.5,3670,49658,2,3,10,3670,0,1999,98074
"18456",2700000,4,3.25,4420,7850,2,3,11,3150,1270,2001,98008
"18457",245000,3,1.5,1550,9126,1,5,7,1550,0,1957,98022
"18458",469000,3,2.5,1190,1290,3,3,8,1190,0,2008,98107
"18459",455000,3,1,1300,3550,1.5,3,7,1300,0,1927,98105
"18460",305000,4,2.5,2430,5959,2,3,8,2430,0,2002,98092
"18461",840000,7,4.5,4290,37607,1.5,5,10,4290,0,1982,98027
"18462",905000,5,3.5,3500,10155,2,3,10,2570,930,1996,98006
"18463",219200,3,2,1680,7000,1.5,4,7,1680,0,1968,98002
"18464",455000,3,1.5,1250,8004,1,3,7,1250,0,1965,98008
"18465",195000,2,1,1020,8100,1,3,6,1020,0,1940,98168
"18466",799000,3,1,1510,4178,2,3,8,1510,0,1902,98103
"18467",285000,2,1,910,8155,1,4,6,910,0,1948,98155
"18468",3e+05,3,1.5,1320,15053,1,3,7,1320,0,1979,98072
"18469",83000,2,1,900,8580,1,3,5,900,0,1918,98168
"18470",220000,2,1,890,4804,1,4,7,890,0,1928,98133
"18471",174500,2,2.5,1240,2689,2,3,7,1240,0,1986,98003
"18472",695000,4,2.5,2960,10760,2,3,9,2960,0,1987,98029
"18473",255000,3,1.5,1020,11410,1,3,7,1020,0,1959,98059
"18474",539000,5,2.25,2590,7245,1,3,8,1510,1080,1973,98008
"18475",552700,2,1,1100,2800,1,3,7,1100,0,1925,98119
"18476",571500,3,1,1300,6710,1,4,6,1300,0,1952,98040
"18477",263700,3,1,1200,6561,1,3,6,1200,0,1950,98177
"18478",3300000,8,4,7710,11750,3.5,5,12,6090,1620,1904,98112
"18479",186950,2,2,1390,1302,2,3,7,1390,0,1986,98003
"18480",520000,3,1.75,1430,53628,2,3,8,1430,0,1985,98024
"18481",358000,3,1.5,1250,7194,1,4,7,1250,0,1969,98034
"18482",210000,2,0.75,840,49658,1,2,6,840,0,1948,98168
"18483",3650000,5,3.75,5020,8694,2,3,12,3970,1050,2007,98004
"18484",543000,4,2.25,2060,8767,2,3,8,2060,0,1983,98052
"18485",330000,4,2.25,2000,10679,1,3,7,1350,650,1960,98148
"18486",529000,3,2,1530,3400,1,3,7,990,540,1907,98112
"18487",295000,1,1,700,2500,1,4,7,700,0,1907,98106
"18488",365000,3,1,950,8450,1,3,7,950,0,1962,98033
"18489",473000,3,3,1380,1081,3,3,8,1380,0,2005,98107
"18490",403500,3,1,1830,8004,1,3,8,1200,630,1960,98125
"18491",544000,3,1.5,1790,8203,1.5,3,7,1790,0,1910,98116
"18492",621000,3,1,1340,4000,1.5,4,7,1340,0,1927,98105
"18493",672600,3,2.25,1520,5750,2,3,8,1400,120,1908,98116
"18494",689800,2,1.75,1370,3125,1,3,7,1090,280,1950,98199
"18495",613000,3,1.5,1470,4480,1,4,7,1130,340,1918,98105
"18496",808000,4,2.25,2500,8866,2,4,9,2500,0,1987,98007
"18497",301000,3,1,1060,9241,1,4,7,1060,0,1956,98133
"18498",340000,3,1.75,1210,9635,1,4,7,1210,0,1987,98019
"18499",206000,3,1,920,8400,1,3,7,920,0,1963,98032
"18500",550000,3,1.5,1340,6000,1,4,7,1340,0,1960,98040
"18501",325000,2,1,960,4800,1.5,2,6,960,0,1912,98116
"18502",475000,3,2.5,1630,7586,2,3,8,1630,0,1986,98029
"18503",432100,3,1.75,1840,7350,1,3,8,1310,530,1976,98034
"18504",359000,3,2,3085,7280,1,4,7,1560,1525,1959,98056
"18505",490000,3,1,920,4800,1,4,6,780,140,1926,98117
"18506",648360,4,1.75,2260,7005,1,4,7,1130,1130,1947,98033
"18507",340000,3,1.75,1730,11986,1,5,6,1730,0,1918,98198
"18508",545000,3,2,1610,8069,1,5,7,1090,520,1955,98006
"18509",115000,2,0.75,550,7980,1,3,5,550,0,1952,98146
"18510",705640,3,2.25,2400,12350,1,4,8,1420,980,1968,98033
"18511",3e+05,3,2.25,1960,1585,2,3,7,1750,210,2003,98118
"18512",1650000,4,2.75,3190,14904,1,4,9,1940,1250,1949,98004
"18513",1140000,4,3.5,3160,4200,2,3,8,2180,980,1999,98144
"18514",280000,3,1.75,1550,7410,1.5,5,7,1550,0,1944,98178
"18515",245000,4,1.75,1930,7650,1,4,8,1280,650,1981,98023
"18516",564000,4,1,1170,4590,1.5,4,7,1170,0,1925,98115
"18517",849000,3,1.75,2520,4534,1,5,9,1460,1060,1954,98199
"18518",698000,3,1.75,1220,7447,1,4,7,1220,0,1964,98033
"18519",319000,3,1,960,8556,1,3,7,960,0,1971,98034
"18520",1450000,3,3.5,4110,15720,1,3,10,2230,1880,2000,98034
"18521",695000,4,3.5,3310,21050,2,5,9,2400,910,1992,98027
"18522",680000,4,2.75,2220,5310,1,5,7,1170,1050,1951,98144
"18523",287500,4,2.25,2250,12000,2,3,8,2250,0,1985,98032
"18524",465000,3,3.25,1510,1850,2,3,8,1230,280,2001,98107
"18525",335000,3,1,1350,14212,1,4,6,1350,0,1981,98053
"18526",602000,4,1.75,2420,37800,1,4,8,1880,540,1981,98053
"18527",482000,3,2.5,2950,6545,2,3,8,2950,0,2003,98059
"18528",220000,5,1,1260,8382,1.5,3,7,1260,0,1918,98146
"18529",206000,4,2,1700,6025,1,3,6,1700,0,1978,98002
"18530",1100000,4,3,3320,5760,2,3,9,2120,1200,1954,98199
"18531",491150,3,2.5,1470,3971,2,3,7,1470,0,2003,98053
"18532",390000,4,2.75,2500,12848,1,3,8,2120,380,1975,98003
"18533",393000,4,2.5,2641,8091,2,3,7,2641,0,1998,98031
"18534",635000,4,2,2260,8457,2,3,9,2260,0,1992,98074
"18535",490000,2,1,1160,5000,1,4,8,1160,0,1937,98117
"18536",770000,4,3.5,3680,2242,2.5,3,9,2670,1010,1930,98112
"18537",665000,2,2,1615,4590,1.5,5,8,1615,0,1906,98103
"18538",287000,3,1,1250,26862,1,3,7,1250,0,1965,98058
"18539",410000,3,1,1230,7020,1,3,7,1090,140,1924,98116
"18540",562000,3,2,2510,5200,1,5,8,1470,1040,1925,98106
"18541",475000,2,2,1540,54450,2,3,7,1540,0,1983,98053
"18542",387500,3,3.25,1860,2218,3,3,8,1860,0,2001,98125
"18543",580000,5,2,2700,10875,1,4,7,1540,1160,1962,98007
"18544",930000,3,2.5,3290,6830,2,3,10,3290,0,2000,98052
"18545",625000,3,1.75,2700,18893,1,4,7,2110,590,1948,98010
"18546",325000,3,2,1570,5600,1,3,8,1570,0,1999,98058
"18547",235000,3,1.75,1950,8712,1,3,7,1950,0,1960,98055
"18548",450000,2,1,1380,4390,1,4,8,880,500,1931,98115
"18549",745000,4,2.75,2410,5650,1.5,5,8,2070,340,1909,98116
"18550",223000,4,2,1200,8470,1,4,7,1200,0,1961,98023
"18551",630000,4,1.75,1770,12278,1,3,7,1350,420,1937,98115
"18552",413450,3,2.5,1540,1614,3,3,8,1470,70,2008,98103
"18553",720000,5,2.75,2860,5379,2,3,9,2860,0,2005,98052
"18554",339000,3,1.5,1740,21980,1,4,7,1740,0,1973,98042
"18555",1120000,4,3.5,2830,4000,1.5,3,7,1840,990,1919,98144
"18556",839000,5,4,4280,11307,2,3,10,2710,1570,1996,98027
"18557",2950000,4,3.25,3890,25470,2,5,10,3030,860,1923,98105
"18558",568000,4,2,2340,50233,1,4,7,1170,1170,1966,98075
"18559",269000,3,2,1410,10577,1,3,7,1410,0,1994,98030
"18560",382000,2,2,1350,2560,1,4,8,1350,0,1974,98052
"18561",574000,2,2.25,1100,1114,2,3,8,900,200,2009,98122
"18562",405000,3,2.5,2070,4697,2,3,7,2070,0,2002,98065
